Business_ID,Restaurant_Name,Average_Rating,Dish_Review_Count,Total_Review_Count,Overall_Rating
wfofFm3AqtyK_ujNQ893mQ,Joel Robuchon,5.0,3,543,4.5
AumuGuTg3HqvtwbLPi-ZCg,Satay Thai Bistro & Bar,5.0,3,256,4.0
6S8fuDZ2XDcsPibF3BNTsQ,Krung Thai Restaurant,5.0,3,78,4.0
28ycqW56i70yM_C0ejNv9w,Tien Wong Hot Pot,5.0,3,74,4.0
wF4FeAIFZUyyhNiaKKNXEQ,Szechuan Cuisine,5.0,3,16,4.0
bmNPNlCLDplWB55ic3Bixg,Shibuya,5.0,2,547,4.0
nlFlIeziD-4nNUF2B337Yw,Reathrey Sekong,5.0,2,214,4.5
Xk3inJcuBGLhavUcdlINZA,Crudo,5.0,2,180,4.5
S9HBvkKhFx-vjtckNorm2Q,Nittaya's Secret Kitchen,5.0,2,161,4.0
a_wK-2KhPu-8DAwwRObr8A,Simi's Cafe,5.0,2,102,4.5
--BlvDO_RG2yElKu9XA1_g,Asian Island,5.0,2,65,4.0
IGrp61aiyR-PtL581brrcg,The Side Door Corner Store,5.0,2,60,4.0
DoiIvRASpaPw6z0wveDAJw,Baidu China Bistro,5.0,2,60,3.5
fzHlul2mHy_jwJc-WBRvlg,Old Heidelberg German Bakery,5.0,2,41,4.0
EWnSPExh_T5zTv6oMJOC5g,Mr Chao's Asian Bistro,5.0,2,40,4.0
YAKjcrBjkF3Q3BQSggtwOA,Lotus Garden,5.0,2,31,5.0
0jSLF-sYd23ZUAvXwqHDPg,Bhima's Warung,5.0,2,24,4.5
51iJ7zyvay9N_COWV0is_g,Mister Wong,5.0,2,22,4.0
UNHfL3cp7zDaZEWaCDhYbw,EVP Coffee,5.0,2,20,4.5
CE07HmXNpRvHF3ZnUlm2dg,Grace Garden,5.0,2,13,4.0
2pmMehsVKnwhgWPSOxrkjA,Panda Garden,5.0,2,8,4.0
JBSoMPYhDesO2z6_z4cz4g,Belle Pizzelle European Bakery & Cafe,5.0,2,8,4.0
Z_58BYHARPXTDr07VjBqbg,Diho Supermarket,5.0,2,5,4.5
8buIr1zBCO7OEcAQSZko7w,Firefly,5.0,1,1355,4.5
DUdBbrvqfaqUe9GYKmYNtA,The Mirage,5.0,1,1051,3.5
H_SuH7uLiYahDMbNBB9kog,KoMex Fusion,5.0,1,837,4.5
YKOvlBNkF4KpUP9q7x862w,The Mission,5.0,1,783,4.0
MuIXnv7Oq7X3-4aEsp9dDA,Citizen Public House,5.0,1,760,4.5
_FXql6eVhbM923RdCi94SA,Hula's Modern Tiki,5.0,1,663,4.0
65EJzWvIUnE1YwpfW6Jl1Q,Harrah's Las Vegas Hotel & Casino,5.0,1,607,3.0
ZNdsRbGeOfrYYPRl6AziCQ,Michael Mina,5.0,1,370,4.0
0i0PwU8lpj4evYKQogWxcA,Public House,5.0,1,368,4.0
4EhFsjWBSaSp_5TkkLp7LA,Le Cirque,5.0,1,358,4.0
uiadM74nDbEPGeGQFghK0g,Trattoria Reggiano,5.0,1,350,4.0
DcrM4hwDcU2G6vuh2cnaYQ,noca,5.0,1,311,4.0
lqx--hrRwe0oK6WnFYNXlg,Marché Bacchus,5.0,1,294,4.0
8t80-omyflkywRfu9LPh6g,Wildfish Seafood Grille,5.0,1,294,4.0
5FPU_0VSLtR2yY7IQzaH5g,Kabuki Japanese Restaurant,5.0,1,287,3.5
bB1bVvOMkfvWFVbNmRl_VA,Hikari,5.0,1,284,3.5
qRWqgckimeoZaBaRTyV27A,Fukumimi Ramen,5.0,1,259,4.0
4MwbNHAVZ6aRE1FWks-HRQ,Spearmint Rhino Adult Cabaret,5.0,1,241,3.5
t65wgP7lQrCqxjBpMwOdbw,Sinatra,5.0,1,229,4.0
lKQ5hnkSQ-XP80jNCH46nQ,Distrito,5.0,1,220,4.0
40VsC3U_JLufzJ6b5GhXTg,Kobe Sushi Bistro,5.0,1,214,3.5
2nzUx_M8Szyzsf4CszHasw,Crackers & Co Cafe,5.0,1,209,4.5
qjpy8B_4J74QvfHFh1nrIg,Ohjah Japanese Steakhouse Sushi & Hibachi,5.0,1,199,4.0
7WGBi29_vj_7RcPVxpLNHA,The Farmhouse Restaurant,5.0,1,191,4.0
3nwskbfFgsSjVe6T8keTeg,Lao Laan-Xang Restaurant,5.0,1,176,4.0
0jq5ZFLRqAAujEuymdPu4g,MOzen Bistro,5.0,1,176,4.0
fjRBF1-0JlJoxH5_jDANgA,Gaetano's Ristorante,5.0,1,174,4.0
